module,doctype,fieldname,label,fieldtype,pg_type,options,reqd,unique,index,read_only,default,fetch_from
Manufacturing,Work Order Operation,planned_start_time,Planned Start Time,Datetime,timestamp,,0,0,0,1,,
Manufacturing,Work Order Operation,planned_end_time,Planned End Time,Datetime,timestamp,,0,0,0,1,,
Manufacturing,Work Order Operation,time_in_mins,Time,Float,"numeric(21,9)",,1,0,0,0,,
Manufacturing,Work Order Operation,hour_rate,Hour Rate,Float,"numeric(21,9)",,0,0,0,1,,
Manufacturing,Work Order Operation,planned_operating_cost,Planned Operating Cost,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Manufacturing,Work Order Operation,actual_start_time,Actual Start Time,Datetime,timestamp,,0,0,0,1,,
Manufacturing,Work Order Operation,actual_end_time,Actual End Time,Datetime,timestamp,,0,0,0,1,,
Manufacturing,Work Order Operation,actual_operation_time,Actual Operation Time,Float,"numeric(21,9)",,0,0,0,1,,
Manufacturing,Work Order Operation,actual_operating_cost,Actual Operating Cost,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Manufacturing,Work Order Operation,batch_size,Batch Size,Float,"numeric(21,9)",,0,0,0,0,1,
Manufacturing,Work Order Operation,sequence_id,Sequence ID,Int,integer,,0,0,0,0,,
Manufacturing,Work Order Operation,workstation_type,Workstation Type,Link,varchar(140),Workstation Type,0,0,0,0,,
Manufacturing,Work Order Operation,process_loss_qty,Process Loss Qty,Float,"numeric(21,9)",,0,0,0,1,,
Manufacturing,Work Order Operation,bom_no,BOM No (For Semi-Finished Goods),Link,varchar(140),BOM,0,0,0,1,,
Manufacturing,Work Order Operation,finished_good,Semi Finished Goods / Finished Goods,Link,varchar(140),Item,0,0,0,1,,
Manufacturing,Work Order Operation,wip_warehouse,WIP WH,Link,varchar(140),Warehouse,0,0,0,0,,
Manufacturing,Work Order Operation,fg_warehouse,Finished Goods Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Manufacturing,Work Order Operation,source_warehouse,Source Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Manufacturing,Work Order Operation,is_subcontracted,Is Subcontracted,Check,smallint,,0,0,0,1,0,
Manufacturing,Work Order Operation,skip_material_transfer,Skip Material Transfer,Check,smallint,,0,0,0,1,0,
Manufacturing,Work Order Operation,backflush_from_wip_warehouse,Backflush Materials From WIP Warehouse,Check,smallint,,0,0,0,1,0,
Manufacturing,Work Order Operation,quality_inspection_required,Quality Inspection Required,Check,smallint,,0,0,0,0,0,
Manufacturing,Work Order Operation,pending_qty,Pending Qty,Float,"numeric(21,9)",,0,0,0,1,,
Manufacturing,Workstation,workstation_name,Workstation Name,Data,varchar(140),,1,1,0,0,,
Manufacturing,Workstation,description,Description,Text,text,,0,0,0,0,,
Manufacturing,Workstation,hour_rate,Net Hour Rate,Currency,"numeric(21,9)",,0,0,0,1,,
Manufacturing,Workstation,holiday_list,Holiday List,Link,varchar(140),Holiday List,0,0,0,0,,
Manufacturing,Workstation,production_capacity,Job Capacity,Int,integer,,1,0,0,0,1,
Manufacturing,Workstation,workstation_type,Workstation Type,Link,varchar(140),Workstation Type,0,0,0,0,,
Manufacturing,Workstation,plant_floor,Plant Floor,Link,varchar(140),Plant Floor,0,0,0,0,,
Manufacturing,Workstation,status,Status,Select,varchar(140),Production|Off|Idle|Problem|Maintenance|Setup,0,0,0,0,,
Manufacturing,Workstation,on_status_image,Active Status,Attach Image,text,,0,0,0,0,,
Manufacturing,Workstation,off_status_image,Inactive Status,Attach Image,text,,0,0,0,0,,
Manufacturing,Workstation,warehouse,Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Manufacturing,Workstation,total_working_hours,Total Working Hours,Float,"numeric(21,9)",,0,0,0,0,,
Manufacturing,Workstation,disabled,Disabled,Check,smallint,,0,0,0,0,0,
Manufacturing,Workstation Cost,operating_cost,Operating Cost,Currency,"numeric(21,9)",,1,0,0,0,,
Manufacturing,Workstation Cost,operating_component,Operating Component,Link,varchar(140),Workstation Operating Component,1,0,0,0,,
Manufacturing,Workstation Operating Component,component_name,Component Name,Data,varchar(140),,1,1,0,0,,
Manufacturing,Workstation Operating Component Account,company,Company,Link,varchar(140),Company,1,0,0,0,,
Manufacturing,Workstation Operating Component Account,expense_account,Expense Account,Link,varchar(140),Account,0,0,0,0,,
Manufacturing,Workstation Type,workstation_type,Workstation Type,Data,varchar(140),,1,1,0,0,,
Manufacturing,Workstation Type,hour_rate,Net Hour Rate,Currency,"numeric(21,9)",,0,0,0,1,,
Manufacturing,Workstation Type,description,Description,Small Text,text,,0,0,0,0,,
Manufacturing,Workstation Working Hour,start_time,Start Time,Time,time(6),,1,0,0,0,,
Manufacturing,Workstation Working Hour,end_time,End Time,Time,time(6),,1,0,0,0,,
Manufacturing,Workstation Working Hour,enabled,Enabled,Check,smallint,,0,0,0,0,1,
Manufacturing,Workstation Working Hour,hours,Hours,Float,"numeric(21,9)",,0,0,0,1,,
Portal,Website Attribute,attribute,Attribute,Link,varchar(140),Item Attribute,1,0,0,0,,
Portal,Website Filter Field,fieldname,Fieldname,Autocomplete,varchar(140),,0,0,0,0,,
Projects,Activity Cost,activity_type,Activity Type,Link,varchar(140),Activity Type,1,0,0,0,,
Projects,Activity Cost,employee,Employee,Link,varchar(140),Employee,0,0,0,0,,
Projects,Activity Cost,employee_name,Employee Name,Data,varchar(140),,0,0,0,1,,
Projects,Activity Cost,department,Department,Link,varchar(140),Department,0,0,0,1,,employee.department
Projects,Activity Cost,billing_rate,Billing Rate,Currency,"numeric(21,9)",,0,0,0,0,0,
Projects,Activity Cost,costing_rate,Costing Rate,Currency,"numeric(21,9)",,0,0,0,0,0,
Projects,Activity Cost,title,title,Data,varchar(140),,0,0,0,1,,
Projects,Activity Type,activity_type,Activity Type,Data,varchar(140),,1,1,0,0,,
Projects,Activity Type,costing_rate,Default Costing Rate,Currency,"numeric(21,9)",,0,0,0,0,,
Projects,Activity Type,billing_rate,Default Billing Rate,Currency,"numeric(21,9)",,0,0,0,0,,
Projects,Activity Type,disabled,Disabled,Check,smallint,,0,0,0,0,0,
Projects,Dependent Task,task,Task,Link,varchar(140),Task,0,0,0,0,,
Projects,Project,project_name,Project Name,Data,varchar(140),,1,1,0,0,,
Projects,Project,status,Status,Select,varchar(140),Open|On hold|Completed|Cancelled,0,0,1,0,Open,
Projects,Project,project_type,Project Type,Link,varchar(140),Project Type,0,0,0,0,,
Projects,Project,is_active,Is Active,Select,varchar(140),Yes|No,0,0,0,0,,
Projects,Project,percent_complete_method,% Complete Method,Select,varchar(140),Manual|Task Completion|Task Progress|Task Weight,0,0,0,0,Task Completion,
Projects,Project,percent_complete,% Completed,Percent,"numeric(21,9)",,0,0,0,0,,
Projects,Project,project_template,From Template,Link,varchar(140),Project Template,0,0,0,0,,
Projects,Project,expected_start_date,Expected Start Date,Date,date,,0,0,0,0,,
Projects,Project,expected_end_date,Expected End Date,Date,date,,0,0,0,0,,
Projects,Project,priority,Priority,Select,varchar(140),Medium|Low|High,0,0,0,0,,
Projects,Project,department,Department,Link,varchar(140),Department,0,0,0,0,,
Projects,Project,customer,Customer,Link,varchar(140),Customer,0,0,1,0,,
Projects,Project,sales_order,Sales Order,Link,varchar(140),Sales Order,0,0,0,0,,
Projects,Project,copied_from,Copied From,Data,varchar(140),,0,0,0,1,,
Projects,Project,notes,Notes,Text Editor,text,,0,0,0,0,,
Projects,Project,actual_start_date,Actual Start Date (via Timesheet),Date,date,,0,0,0,1,,
Projects,Project,actual_time,Actual Time in Hours (via Timesheet),Float,"numeric(21,9)",,0,0,0,1,,
Projects,Project,actual_end_date,Actual End Date (via Timesheet),Date,date,,0,0,0,1,,
Projects,Project,estimated_costing,Estimated Cost,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,0,,
Projects,Project,total_costing_amount,Total Costing Amount (via Timesheet),Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Project,total_purchase_cost,Total Purchase Cost (via Purchase Invoice),Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Project,company,Company,Link,varchar(140),Company,1,0,0,0,,
Projects,Project,total_sales_amount,Total Sales Amount (via Sales Order),Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Project,total_billable_amount,Total Billable Amount (via Timesheet),Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Project,total_billed_amount,Total Billed Amount (via Sales Invoice),Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Project,total_consumed_material_cost,Total Consumed Material Cost (via Stock Entry),Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Project,cost_center,Default Cost Center,Link,varchar(140),Cost Center,0,0,0,0,,
Projects,Project,gross_margin,Gross Margin,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Projects,Project,per_gross_margin,Gross Margin %,Percent,"numeric(21,9)",,0,0,0,1,,
Projects,Project,collect_progress,Collect Progress,Check,smallint,,0,0,1,0,0,
Projects,Project,holiday_list,Holiday List,Link,varchar(140),Holiday List,0,0,0,0,,
Projects,Project,frequency,Frequency To Collect Progress,Select,varchar(140),Hourly|Twice Daily|Daily|Weekly,0,0,0,0,,
Projects,Project,from_time,From Time,Time,time(6),,0,0,0,0,,
Projects,Project,to_time,To Time,Time,time(6),,0,0,0,0,,
Projects,Project,first_email,First Email,Time,time(6),,0,0,0,0,,
Projects,Project,second_email,Second Email,Time,time(6),,0,0,0,0,,
Projects,Project,daily_time_to_send,Daily Time to send,Time,time(6),,0,0,0,0,,
Projects,Project,day_to_send,Day to Send,Select,varchar(140),Monday|Tuesday|Wednesday|Thursday|Friday|Saturday|Sunday,0,0,0,0,,
Projects,Project,weekly_time_to_send,Weekly Time to send,Time,time(6),,0,0,0,0,,
Projects,Project,message,Message,Text,text,,0,0,0,0,,
Projects,Project,naming_series,Series,Select,varchar(140),PROJ-.####,1,0,0,0,,
Projects,Project,subject,Subject,Data,varchar(140),,0,0,0,0,,
Projects,Project Template,project_type,Project Type,Link,varchar(140),Project Type,0,0,0,0,,
Projects,Project Template,disabled,Disabled,Check,smallint,,0,0,0,0,0,
Projects,Project Template Task,task,Task,Link,varchar(140),Task,1,0,0,0,,
Projects,Project Template Task,subject,Subject,Read Only,varchar(140),,0,0,0,0,,task.subject
Projects,Project Type,project_type,Project Type,Data,varchar(140),,1,1,0,0,,
Projects,Project Type,description,Description,Text,text,,0,0,0,0,,
Projects,Project Update,naming_series,Series,Data,varchar(140),PROJ-UPD-.YYYY.-,0,0,0,0,,
Projects,Project Update,project,Project,Link,varchar(140),Project,1,0,0,0,,
Projects,Project Update,sent,Sent,Check,smallint,,0,0,0,1,0,
Projects,Project Update,date,Date,Date,date,,0,0,1,1,,
Projects,Project Update,time,Time,Time,time(6),,0,0,0,1,,
Projects,Project Update,amended_from,Amended From,Link,varchar(140),Project Update,0,0,0,1,,
Projects,Project User,user,User,Link,varchar(140),User,1,0,1,0,,
Projects,Project User,email,Email,Read Only,varchar(140),,0,0,0,0,,user.email
Projects,Project User,image,Image,Read Only,varchar(140),,0,0,0,0,,user.user_image
Projects,Project User,full_name,Full Name,Read Only,varchar(140),,0,0,0,0,,user.full_name
Projects,Project User,welcome_email_sent,Welcome email sent,Check,smallint,,0,0,0,0,0,
Projects,Project User,view_attachments,View attachments,Check,smallint,,0,0,0,0,0,
Projects,Project User,hide_timesheets,Hide timesheets,Check,smallint,,0,0,0,0,0,
Projects,Project User,project_status,Project Status,Text,text,,0,0,0,0,,
Projects,Projects Settings,ignore_workstation_time_overlap,Ignore Workstation Time Overlap,Check,smallint,,0,0,0,0,0,
Projects,Projects Settings,ignore_user_time_overlap,Ignore User Time Overlap,Check,smallint,,0,0,0,0,0,
Projects,Projects Settings,ignore_employee_time_overlap,Ignore Employee Time Overlap,Check,smallint,,0,0,0,0,0,
Projects,Projects Settings,fetch_timesheet_in_sales_invoice,Fetch Timesheet in Sales Invoice,Check,smallint,,0,0,0,0,0,
Projects,Task,subject,Subject,Data,varchar(140),,1,0,1,0,,
Projects,Task,project,Project,Link,varchar(140),Project,0,0,1,0,,
Projects,Task,issue,Issue,Link,varchar(140),Issue,0,0,0,0,,
Projects,Task,type,Type,Link,varchar(140),Task Type,0,0,0,0,,
Projects,Task,is_group,Is Group,Check,smallint,,0,0,0,0,0,
Projects,Task,status,Status,Select,varchar(140),Open|Working|Pending Review|Overdue|Template|Completed|Cancelled,0,0,0,0,,
Projects,Task,priority,Priority,Select,varchar(140),Low|Medium|High|Urgent,0,0,1,0,,
Projects,Task,color,Color,Color,varchar(140),,0,0,0,0,,
Projects,Task,parent_task,Parent Task,Link,varchar(140),Task,0,0,1,0,,
Projects,Task,exp_start_date,Expected Start Date,Datetime,timestamp,,0,0,0,0,,
Projects,Task,expected_time,Expected Time (in hours),Float,"numeric(21,9)",,0,0,0,0,0,
Projects,Task,task_weight,Weight,Float,"numeric(21,9)",,0,0,0,0,,type.weight
Projects,Task,exp_end_date,Expected End Date,Datetime,timestamp,,0,0,1,0,,
Projects,Task,progress,% Progress,Percent,"numeric(21,9)",,0,0,0,0,,
Projects,Task,is_milestone,Is Milestone,Check,smallint,,0,0,0,0,0,
Projects,Task,description,Task Description,Text Editor,text,,0,0,0,0,,
Projects,Task,depends_on_tasks,Depends on Tasks,Code,text,,0,0,0,1,,
Projects,Task,act_start_date,Actual Start Date (via Timesheet),Date,date,,0,0,0,1,,
Projects,Task,actual_time,Actual Time in Hours (via Timesheet),Float,"numeric(21,9)",,0,0,0,1,,
Projects,Task,act_end_date,Actual End Date (via Timesheet),Date,date,,0,0,0,1,,
Projects,Task,total_costing_amount,Total Costing Amount (via Timesheet),Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,1,,
Projects,Task,total_billing_amount,Total Billable Amount (via Timesheet),Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Task,review_date,Review Date,Date,date,,0,0,0,0,,
Projects,Task,closing_date,Closing Date,Date,date,,0,0,0,0,,
Projects,Task,department,Department,Link,varchar(140),Department,0,0,0,0,,
Projects,Task,company,Company,Link,varchar(140),Company,0,0,0,0,,project.company
Projects,Task,lft,lft,Int,integer,,0,0,0,1,,
Projects,Task,rgt,rgt,Int,integer,,0,0,0,1,,
Projects,Task,old_parent,Old Parent,Data,varchar(140),,0,0,0,1,,
Projects,Task,completed_by,Completed By,Link,varchar(140),User,0,0,0,0,,
Projects,Task,is_template,Is Template,Check,smallint,,0,0,0,0,0,
Projects,Task,start,Begin On (Days),Int,integer,,0,0,0,0,,
Projects,Task,duration,Duration (Days),Int,integer,,0,0,0,0,,
Projects,Task,completed_on,Completed On,Date,date,,0,0,0,0,,
Projects,Task,template_task,Template Task,Data,varchar(140),,0,0,0,0,,
Projects,Task Depends On,task,Task,Link,varchar(140),Task,0,0,0,0,,
Projects,Task Depends On,subject,Subject,Text,text,,0,0,0,1,,task.subject
Projects,Task Depends On,project,Project,Text,text,,0,0,0,1,,
Projects,Task Type,weight,Weight,Float,"numeric(21,9)",,0,0,0,0,,
Projects,Task Type,description,Description,Small Text,text,,0,0,0,0,,
Projects,Timesheet,title,Title,Data,varchar(140),,0,0,0,0,,
Projects,Timesheet,naming_series,Series,Select,varchar(140),TS-.YYYY.-,1,0,0,0,,
Projects,Timesheet,company,Company,Link,varchar(140),Company,0,0,0,0,,
Projects,Timesheet,sales_invoice,Sales Invoice,Link,varchar(140),Sales Invoice,0,0,0,1,,
Projects,Timesheet,status,Status,Select,varchar(140),Draft|Submitted|Partially Billed|Billed|Payslip|Completed|Cancelled,0,0,0,1,Draft,
Projects,Timesheet,employee,Employee,Link,varchar(140),Employee,0,0,0,0,,
Projects,Timesheet,employee_name,Employee Name,Data,varchar(140),,0,0,0,1,,employee.employee_name
Projects,Timesheet,department,Department,Link,varchar(140),Department,0,0,0,1,,employee.department
Projects,Timesheet,user,User,Link,varchar(140),User,0,0,0,1,,
Projects,Timesheet,start_date,Start Date,Date,date,,0,0,0,1,,
Projects,Timesheet,end_date,End Date,Date,date,,0,0,0,1,,
Projects,Timesheet,total_hours,Total Working Hours,Float,"numeric(21,9)",,0,0,0,1,0,
Projects,Timesheet,total_billable_hours,Total Billable Hours,Float,"numeric(21,9)",,0,0,0,1,,
Projects,Timesheet,total_billed_hours,Total Billed Hours,Float,"numeric(21,9)",,0,0,0,1,,
Projects,Timesheet,total_costing_amount,Total Costing Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Projects,Timesheet,total_billable_amount,Total Billable Amount,Currency,"numeric(21,9)",currency,0,0,0,1,0,
Projects,Timesheet,total_billed_amount,Total Billed Amount,Currency,"numeric(21,9)",currency,0,0,0,1,,
Projects,Timesheet,per_billed,% Amount Billed,Percent,"numeric(21,9)",,0,0,0,1,,
Projects,Timesheet,note,Note,Text Editor,text,,0,0,0,0,,
Projects,Timesheet,amended_from,Amended From,Link,varchar(140),Timesheet,0,0,0,1,,
Projects,Timesheet,parent_project,Project,Link,varchar(140),Project,0,0,0,0,,
Projects,Timesheet,customer,Customer,Link,varchar(140),Customer,0,0,0,0,,
Projects,Timesheet,currency,Currency,Link,varchar(140),Currency,0,0,0,0,,customer.default_currency
Projects,Timesheet,base_total_costing_amount,Base Total Costing Amount,Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Timesheet,base_total_billable_amount,Base Total Billable Amount,Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Timesheet,base_total_billed_amount,Base Total Billed Amount,Currency,"numeric(21,9)",,0,0,0,1,,
Projects,Timesheet,exchange_rate,Exchange Rate,Float,"numeric(21,9)",,0,0,0,0,1,
Projects,Timesheet Detail,activity_type,Activity Type,Link,varchar(140),Activity Type,0,0,0,0,,
Projects,Timesheet Detail,from_time,From Time,Datetime,timestamp,,0,0,0,0,,
Projects,Timesheet Detail,expected_hours,Expected Hrs,Float,"numeric(21,9)",,0,0,0,0,,
Projects,Timesheet Detail,hours,Hrs,Float,"numeric(21,9)",,0,0,0,0,,
Projects,Timesheet Detail,to_time,To Time,Datetime,timestamp,,0,0,0,0,,
Projects,Timesheet Detail,completed,Completed,Check,smallint,,0,0,0,0,0,
Projects,Timesheet Detail,project,Project,Link,varchar(140),Project,0,0,0,0,,
