app,module,from_doctype,fieldname,relation,to_doctype,to_origin
erpnext,CRM,Opportunity Item,item_group,link,Item Group,erpnext/Setup
erpnext,CRM,Opportunity Item,brand,link,Brand,erpnext/Setup
erpnext,CRM,Opportunity Item,uom,link,UOM,erpnext/Setup
erpnext,CRM,Opportunity Lost Reason Detail,lost_reason,link,Opportunity Lost Reason,erpnext/CRM
erpnext,CRM,Prospect,industry,link,Industry Type,erpnext/Selling
erpnext,CRM,Prospect,market_segment,link,Market Segment,erpnext/CRM
erpnext,CRM,Prospect,customer_group,link,Customer Group,erpnext/Setup
erpnext,CRM,Prospect,territory,link,Territory,erpnext/Setup
erpnext,CRM,Prospect,prospect_owner,link,User,frappe/Core
erpnext,CRM,Prospect,company,link,Company,erpnext/Setup
erpnext,CRM,Prospect,opportunities,child_table,Prospect Opportunity,erpnext/CRM
erpnext,CRM,Prospect,leads,child_table,Prospect Lead,erpnext/CRM
erpnext,CRM,Prospect,notes,child_table,CRM Note,erpnext/CRM
erpnext,CRM,Prospect Lead,lead,link,Lead,erpnext/CRM
erpnext,CRM,Prospect Opportunity,opportunity,link,Opportunity,erpnext/CRM
erpnext,CRM,Prospect Opportunity,currency,link,Currency,frappe/Geo
erpnext,CRM,Prospect Opportunity,contact_person,link,Contact,frappe/Contacts
erpnext,Communication,Communication Medium,catch_all,link,Employee Group,erpnext/Setup
erpnext,Communication,Communication Medium,provider,link,Supplier,erpnext/Buying
erpnext,Communication,Communication Medium,timeslots,child_table,Communication Medium Timeslot,erpnext/Communication
erpnext,Communication,Communication Medium Timeslot,employee_group,link,Employee Group,erpnext/Setup
erpnext,EDI,Code List,default_common_code,link,Common Code,erpnext/EDI
erpnext,EDI,Common Code,code_list,link,Code List,erpnext/EDI
erpnext,EDI,Common Code,applies_to,child_table,Dynamic Link,frappe/Core
erpnext,Maintenance,Maintenance Schedule,customer,link,Customer,erpnext/Selling
erpnext,Maintenance,Maintenance Schedule,contact_person,link,Contact,frappe/Contacts
erpnext,Maintenance,Maintenance Schedule,customer_address,link,Address,frappe/Contacts
erpnext,Maintenance,Maintenance Schedule,territory,link,Territory,erpnext/Setup
erpnext,Maintenance,Maintenance Schedule,customer_group,link,Customer Group,erpnext/Setup
erpnext,Maintenance,Maintenance Schedule,company,link,Company,erpnext/Setup
erpnext,Maintenance,Maintenance Schedule,amended_from,link,Maintenance Schedule,erpnext/Maintenance
erpnext,Maintenance,Maintenance Schedule,items,child_table,Maintenance Schedule Item,erpnext/Maintenance
erpnext,Maintenance,Maintenance Schedule,schedules,child_table,Maintenance Schedule Detail,erpnext/Maintenance
erpnext,Maintenance,Maintenance Schedule Detail,item_code,link,Item,erpnext/Stock
erpnext,Maintenance,Maintenance Schedule Detail,sales_person,link,Sales Person,erpnext/Setup
erpnext,Maintenance,Maintenance Schedule Detail,item_reference,link,Maintenance Schedule Item,erpnext/Maintenance
erpnext,Maintenance,Maintenance Schedule Item,item_code,link,Item,erpnext/Stock
erpnext,Maintenance,Maintenance Schedule Item,sales_person,link,Sales Person,erpnext/Setup
erpnext,Maintenance,Maintenance Schedule Item,sales_order,link,Sales Order,erpnext/Selling
erpnext,Maintenance,Maintenance Schedule Item,serial_and_batch_bundle,link,Serial and Batch Bundle,erpnext/Stock
erpnext,Maintenance,Maintenance Visit,customer,link,Customer,erpnext/Selling
erpnext,Maintenance,Maintenance Visit,amended_from,link,Maintenance Visit,erpnext/Maintenance
erpnext,Maintenance,Maintenance Visit,company,link,Company,erpnext/Setup
erpnext,Maintenance,Maintenance Visit,customer_address,link,Address,frappe/Contacts
erpnext,Maintenance,Maintenance Visit,contact_person,link,Contact,frappe/Contacts
erpnext,Maintenance,Maintenance Visit,territory,link,Territory,erpnext/Setup
erpnext,Maintenance,Maintenance Visit,customer_group,link,Customer Group,erpnext/Setup
erpnext,Maintenance,Maintenance Visit,maintenance_schedule,link,Maintenance Schedule,erpnext/Maintenance
erpnext,Maintenance,Maintenance Visit,maintenance_schedule_detail,link,Maintenance Schedule Detail,erpnext/Maintenance
erpnext,Maintenance,Maintenance Visit,purposes,child_table,Maintenance Visit Purpose,erpnext/Maintenance
erpnext,Maintenance,Maintenance Visit Purpose,item_code,link,Item,erpnext/Stock
erpnext,Maintenance,Maintenance Visit Purpose,serial_no,link,Serial No,erpnext/Stock
erpnext,Maintenance,Maintenance Visit Purpose,service_person,link,Sales Person,erpnext/Setup
erpnext,Maintenance,Maintenance Visit Purpose,prevdoc_doctype,link,DocType,frappe/Core
erpnext,Maintenance,Maintenance Visit Purpose,prevdoc_docname,dynamic_link,<prevdoc_doctype>,polymorphic
erpnext,Manufacturing,BOM,item,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM,quality_inspection_template,link,Quality Inspection Template,erpnext/Stock
erpnext,Manufacturing,BOM,company,link,Company,erpnext/Setup
erpnext,Manufacturing,BOM,currency,link,Currency,frappe/Geo
erpnext,Manufacturing,BOM,buying_price_list,link,Price List,erpnext/Stock
erpnext,Manufacturing,BOM,routing,link,Routing,erpnext/Manufacturing
erpnext,Manufacturing,BOM,project,link,Project,erpnext/Projects
erpnext,Manufacturing,BOM,amended_from,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,BOM,price_list_currency,link,Currency,frappe/Geo
erpnext,Manufacturing,BOM,bom_creator,link,BOM Creator,erpnext/Manufacturing
erpnext,Manufacturing,BOM,default_source_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM,default_target_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM,operations,child_table,BOM Operation,erpnext/Manufacturing
erpnext,Manufacturing,BOM,items,child_table,BOM Item,erpnext/Manufacturing
erpnext,Manufacturing,BOM,exploded_items,child_table,BOM Explosion Item,erpnext/Manufacturing
erpnext,Manufacturing,BOM,secondary_items,child_table,BOM Secondary Item,erpnext/Manufacturing
erpnext,Manufacturing,BOM Creator,company,link,Company,erpnext/Setup
erpnext,Manufacturing,BOM Creator,buying_price_list,link,Price List,erpnext/Stock
erpnext,Manufacturing,BOM Creator,price_list_currency,link,Currency,frappe/Geo
erpnext,Manufacturing,BOM Creator,currency,link,Currency,frappe/Geo
erpnext,Manufacturing,BOM Creator,project,link,Project,erpnext/Projects
erpnext,Manufacturing,BOM Creator,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Creator,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Creator,item_group,link,Item Group,erpnext/Setup
erpnext,Manufacturing,BOM Creator,amended_from,link,BOM Creator,erpnext/Manufacturing
erpnext,Manufacturing,BOM Creator,default_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM Creator,routing,link,Routing,erpnext/Manufacturing
erpnext,Manufacturing,BOM Creator,items,child_table,BOM Creator Item,erpnext/Manufacturing
erpnext,Manufacturing,BOM Creator Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Creator Item,item_group,link,Item Group,erpnext/Setup
erpnext,Manufacturing,BOM Creator Item,fg_item,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Creator Item,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Creator Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Creator Item,operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,BOM Explosion Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Explosion Item,source_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM Explosion Item,operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,BOM Explosion Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Item,operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,BOM Item,bom_no,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,BOM Item,source_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM Item,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Item,original_item,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Operation,operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,BOM Operation,workstation,link,Workstation,erpnext/Manufacturing
erpnext,Manufacturing,BOM Operation,workstation_type,link,Workstation Type,erpnext/Manufacturing
erpnext,Manufacturing,BOM Operation,finished_good,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Operation,bom_no,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,BOM Operation,wip_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM Operation,fg_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM Operation,source_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,BOM Secondary Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Secondary Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Secondary Item,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,BOM Update Log,current_bom,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,BOM Update Log,new_bom,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,BOM Update Log,amended_from,link,BOM Update Log,erpnext/Manufacturing
erpnext,Manufacturing,BOM Update Log,error_log,link,Error Log,frappe/Core
erpnext,Manufacturing,BOM Update Log,bom_batches,child_table,BOM Update Batch,erpnext/Manufacturing
erpnext,Manufacturing,BOM Update Tool,current_bom,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,BOM Update Tool,new_bom,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,BOM Website Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,BOM Website Operation,operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,BOM Website Operation,workstation,link,Workstation,erpnext/Manufacturing
erpnext,Manufacturing,Blanket Order,customer,link,Customer,erpnext/Selling
erpnext,Manufacturing,Blanket Order,supplier,link,Supplier,erpnext/Buying
erpnext,Manufacturing,Blanket Order,company,link,Company,erpnext/Setup
erpnext,Manufacturing,Blanket Order,amended_from,link,Blanket Order,erpnext/Manufacturing
erpnext,Manufacturing,Blanket Order,tc_name,link,Terms and Conditions,erpnext/Setup
erpnext,Manufacturing,Blanket Order,items,child_table,Blanket Order Item,erpnext/Manufacturing
erpnext,Manufacturing,Blanket Order Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,Downtime Entry,workstation,link,Workstation,erpnext/Manufacturing
erpnext,Manufacturing,Downtime Entry,operator,link,Employee,erpnext/Setup
erpnext,Manufacturing,Job Card,work_order,link,Work Order,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,bom_no,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,workstation,link,Workstation,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,company,link,Company,erpnext/Setup
erpnext,Manufacturing,Job Card,wip_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Job Card,project,link,Project,erpnext/Projects
erpnext,Manufacturing,Job Card,amended_from,link,Job Card,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,production_item,link,Item,erpnext/Stock
erpnext,Manufacturing,Job Card,quality_inspection,link,Quality Inspection,erpnext/Stock
erpnext,Manufacturing,Job Card,for_job_card,link,Job Card,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,for_operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,batch_no,link,Batch,erpnext/Stock
erpnext,Manufacturing,Job Card,quality_inspection_template,link,Quality Inspection Template,erpnext/Stock
erpnext,Manufacturing,Job Card,workstation_type,link,Workstation Type,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,serial_and_batch_bundle,link,Serial and Batch Bundle,erpnext/Stock
erpnext,Manufacturing,Job Card,finished_good,link,Item,erpnext/Stock
erpnext,Manufacturing,Job Card,target_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Job Card,source_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Job Card,semi_fg_bom,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,time_logs,child_table,Job Card Time Log,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,items,child_table,Job Card Item,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,sub_operations,child_table,Job Card Operation,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,employee,multiselect,Job Card Time Log,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,scheduled_time_logs,child_table,Job Card Scheduled Time,erpnext/Manufacturing
erpnext,Manufacturing,Job Card,secondary_items,child_table,Job Card Secondary Item,erpnext/Manufacturing
erpnext,Manufacturing,Job Card Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,Job Card Item,source_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Job Card Item,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,Job Card Item,item_group,link,Item Group,erpnext/Setup
erpnext,Manufacturing,Job Card Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,Job Card Operation,sub_operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,Job Card Secondary Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,Job Card Secondary Item,stock_uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,Job Card Time Log,employee,link,Employee,erpnext/Setup
erpnext,Manufacturing,Job Card Time Log,operation,link,Operation,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule,company,link,Company,erpnext/Setup
erpnext,Manufacturing,Master Production Schedule,parent_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Master Production Schedule,amended_from,link,Master Production Schedule,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule,sales_forecast,link,Sales Forecast,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule,items,child_table,Master Production Schedule Item,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule,sales_orders,child_table,Production Plan Sales Order,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule,material_requests,child_table,Production Plan Material Request,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule,select_items,multiselect,Master Production Schedule Item,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,Master Production Schedule Item,warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Master Production Schedule Item,bom_no,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,Master Production Schedule Item,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,Material Request Plan Item,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,Material Request Plan Item,warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Material Request Plan Item,sales_order,link,Sales Order,erpnext/Selling
erpnext,Manufacturing,Material Request Plan Item,uom,link,UOM,erpnext/Setup
erpnext,Manufacturing,Material Request Plan Item,from_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Material Request Plan Item,from_bom,link,BOM,erpnext/Manufacturing
erpnext,Manufacturing,Material Request Plan Item,main_item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,Operation,workstation,link,Workstation,erpnext/Manufacturing
erpnext,Manufacturing,Operation,quality_inspection_template,link,Quality Inspection Template,erpnext/Stock
erpnext,Manufacturing,Operation,sub_operations,child_table,Sub Operation,erpnext/Manufacturing
erpnext,Manufacturing,Plant Floor,warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Plant Floor,company,link,Company,erpnext/Setup
erpnext,Manufacturing,Production Plan,company,link,Company,erpnext/Setup
erpnext,Manufacturing,Production Plan,item_code,link,Item,erpnext/Stock
erpnext,Manufacturing,Production Plan,customer,link,Customer,erpnext/Selling
erpnext,Manufacturing,Production Plan,warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Production Plan,project,link,Project,erpnext/Projects
erpnext,Manufacturing,Production Plan,amended_from,link,Production Plan,erpnext/Manufacturing
erpnext,Manufacturing,Production Plan,for_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Production Plan,raw_material_group_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Production Plan,sub_assembly_warehouse,link,Warehouse,erpnext/Stock
erpnext,Manufacturing,Production Plan,sales_orders,child_table,Production Plan Sales Order,erpnext/Manufacturing
erpnext,Manufacturing,Production Plan,material_requests,child_table,Production Plan Material Request,erpnext/Manufacturing
erpnext,Manufacturing,Production Plan,po_items,child_table,Production Plan Item,erpnext/Manufacturing
